year,month,file_date,case_number,case_title,file_contains,case_info_url,pdf_url,pdf_filename,download_status,scraped_at
2024,June,"Jun. 20, 2024","101,205-5",State v. City of Sunnyside,"Maj., Con., and Con/Dis Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1012055MAJ,https://www.courts.wa.gov/opinions/pdf/1012055.pdf,"101,205-5_State v. City of Sunnyside.pdf",Success,2025-12-05T11:14:53.215624
2024,July,"Jul. 03, 2024","101,188-1",Potter v. City of Lacey,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1011881MAJ,https://www.courts.wa.gov/opinions/pdf/1011881.pdf,"101,188-1_Potter v. City of Lacey.pdf",Success,2025-12-05T11:14:58.638028
2024,July,"Jul. 11, 2024","102,047-3","Campeau v. Yakima HMA, LLC","Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1020473MAJ,https://www.courts.wa.gov/opinions/pdf/1020473.pdf,"102,047-3_Campeau v. Yakima HMA, LLC.pdf",Success,2025-12-05T11:15:04.595346
2024,July,"Jul. 18, 2024","101,144-0",In re Pers. Restraint of Fletcher,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1011440MAJ,https://www.courts.wa.gov/opinions/pdf/1011440.pdf,"101,144-0_In re Pers. Restraint of Fletcher.pdf",Success,2025-12-05T11:15:11.704408
2024,July,"Jul. 25, 2024","101,386-8",Suarez v. State,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1013868MAJ,https://www.courts.wa.gov/opinions/pdf/1013868.pdf,"101,386-8_Suarez v. State.pdf",Success,2025-12-05T11:15:18.077256
2024,August,"Aug. 08, 2024","101,858-4","Greenberg v. Amazon.com, Inc.","Maj., Con., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1018584MAJ,https://www.courts.wa.gov/opinions/pdf/1018584.pdf,"101,858-4_Greenberg v. Amazon.com, Inc..pdf",Success,2025-12-05T11:15:26.487124
2024,August,"Aug. 08, 2024","102,401-1",In re Marriage of Wilcox,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1024011MAJ,https://www.courts.wa.gov/opinions/pdf/1024011.pdf,"102,401-1_In re Marriage of Wilcox.pdf",Success,2025-12-05T11:15:33.324203
2024,August,"Aug. 22, 2024","102,729-0",In re Dependency of Z.A.,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1027290MAJ,https://www.courts.wa.gov/opinions/pdf/1027290.pdf,"102,729-0_In re Dependency of Z.A..pdf",Success,2025-12-05T11:15:44.546057
2024,August,"Aug. 22, 2024","202,153-1",In re Disciplinary Proc. Against Kelley,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=2021531MAJ,https://www.courts.wa.gov/opinions/pdf/2021531.pdf,"202,153-1_In re Disciplinary Proc. Against Kelley.pdf",Success,2025-12-05T11:15:51.270280
2024,August,"Aug. 29, 2024","102,558-1",In re Dependency of A.H.,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1025581MAJ,https://www.courts.wa.gov/opinions/pdf/1025581.pdf,"102,558-1_In re Dependency of A.H..pdf",Success,2025-12-05T11:15:57.972739
2024,August,"Aug. 29, 2024","102,344-8",In re Dependency of Baby Boy B.,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1023448MAJ,https://www.courts.wa.gov/opinions/pdf/1023448.pdf,"102,344-8_In re Dependency of Baby Boy B..pdf",Success,2025-12-05T11:16:03.914426
2024,August,"Aug. 29, 2024","102,355-3",In re Marriage of Porter,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1023553MAJ,https://www.courts.wa.gov/opinions/pdf/1023553.pdf,"102,355-3_In re Marriage of Porter.pdf",Success,2025-12-05T11:16:13.513636
2024,August,"Aug. 29, 2024","102,594-7",In re Recall of Weyrich,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1025947MAJ,https://www.courts.wa.gov/opinions/pdf/1025947.pdf,"102,594-7_In re Recall of Weyrich.pdf",Success,2025-12-05T11:16:19.778198
2024,September,"Sep. 05, 2024","102,479-7",City of Tacoma v. Dep't of Ecology,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1024797MAJ,https://www.courts.wa.gov/opinions/pdf/1024797.pdf,"102,479-7_City of Tacoma v. Dep't of Ecology.pdf",Success,2025-12-05T11:16:33.198099
2024,September,"Sep. 05, 2024","202,147-6",In re Disciplinary Proc. Against Huynh,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=2021476MAJ,https://www.courts.wa.gov/opinions/pdf/2021476.pdf,"202,147-6_In re Disciplinary Proc. Against Huynh.pdf",Success,2025-12-05T11:16:40.612618
2024,September,"Sep. 12, 2024","101,894-1",City of Sammamish v. Titcomb,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1018941MAJ,https://www.courts.wa.gov/opinions/pdf/1018941.pdf,"101,894-1_City of Sammamish v. Titcomb.pdf",Success,2025-12-05T11:16:46.846828
2024,September,"Sep. 12, 2024","202,151-4",In re Disciplinary Proc. Against Monro,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=2021514MAJ,https://www.courts.wa.gov/opinions/pdf/2021514.pdf,"202,151-4_In re Disciplinary Proc. Against Monro.pdf",Success,2025-12-05T11:16:51.776246
2024,September,"Sep. 12, 2024","102,131-3",State v. Olsen,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1021313MAJ,https://www.courts.wa.gov/opinions/pdf/1021313.pdf,"102,131-3_State v. Olsen.pdf",Success,2025-12-05T11:16:57.823231
2024,September,"Sep. 12, 2024","102,402-9",State v. Smith,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1024029MAJ,https://www.courts.wa.gov/opinions/pdf/1024029.pdf,"102,402-9_State v. Smith.pdf",Success,2025-12-05T11:17:03.303698
2024,September,"Sep. 12, 2024","102,325-1",State v. Willyard,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1023251MAJ,https://www.courts.wa.gov/opinions/pdf/1023251.pdf,"102,325-1_State v. Willyard.pdf",Success,2025-12-05T11:17:08.270499
2024,September,"Sep. 19, 2024","102,177-1",King County v. Friends of Sammamish Valley,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1021771MAJ,https://www.courts.wa.gov/opinions/pdf/1021771.pdf,"102,177-1_King County v. Friends of Sammamish Valley.pdf",Success,2025-12-05T11:17:19.495763
2024,October,"Oct. 17, 2024","102,996-9",Defend Wash. v. Hobbs,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1029969MAJ,https://www.courts.wa.gov/opinions/pdf/1029969.pdf,"102,996-9_Defend Wash. v. Hobbs.pdf",Success,2025-12-05T11:17:25.347281
2024,October,"Oct. 17, 2024","103,129-7",In re Dependency of E.M.,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1031297MAJ,https://www.courts.wa.gov/opinions/pdf/1031297.pdf,"103,129-7_In re Dependency of E.M..pdf",Success,2025-12-05T11:17:31.053961
2024,October,"Oct. 17, 2024","102,358-8",U.S. Sportsmen’s All. Found. v. Smith,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1023588MAJ,https://www.courts.wa.gov/opinions/pdf/1023588.pdf,"102,358-8_U.S. Sportsmen’s All. Found. v. Smith.pdf",Success,2025-12-05T11:17:36.768862
2024,October,"Oct. 17, 2024","103,260-9",Wash. Conserv. Action Educ. Fund v. Hobbs,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1032609MAJ,https://www.courts.wa.gov/opinions/pdf/1032609.pdf,"103,260-9_Wash. Conserv. Action Educ. Fund v. Hobbs.pdf",Success,2025-12-05T11:17:41.903093
2024,October,"Oct. 24, 2024","102,223-9","Antio, LLC v. Dep't of Rev.","Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1022239MAJ,https://www.courts.wa.gov/opinions/pdf/1022239.pdf,"102,223-9_Antio, LLC v. Dep't of Rev..pdf",Success,2025-12-05T11:17:49.552778
2024,October,"Oct. 24, 2024","102,134-8",State v. McGee,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1021348MAJ,https://www.courts.wa.gov/opinions/pdf/1021348.pdf,"102,134-8_State v. McGee.pdf",Success,2025-12-05T11:17:56.225975
2024,October,"Oct. 24, 2024","103,174-2",Walsh v. Hobbs,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1031742MAJ,https://www.courts.wa.gov/opinions/pdf/1031742.pdf,"103,174-2_Walsh v. Hobbs.pdf",Success,2025-12-05T11:18:01.828212
2024,October,"Oct. 31, 2024","102,295-6",In re Pers. Restraint of Frazier,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1022956MAJ,https://www.courts.wa.gov/opinions/pdf/1022956.pdf,"102,295-6_In re Pers. Restraint of Frazier.pdf",Success,2025-12-05T11:18:07.479322
2024,November,"Nov. 14, 2024","102,486-0",In re Dependency of M.L.W.,"Maj., and Con/Dis Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1024860MAJ,https://www.courts.wa.gov/opinions/pdf/1024860.pdf,"102,486-0_In re Dependency of M.L.W..pdf",Success,2025-12-05T11:18:12.996617
2024,November,"Nov. 21, 2024","102,627-7",State v. Richards,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1026277MAJ,https://www.courts.wa.gov/opinions/pdf/1026277.pdf,"102,627-7_State v. Richards.pdf",Success,2025-12-05T11:18:27.290356
2024,November,"Nov. 27, 2024","102,311-1",State v. Harris,"Maj., Con., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1023111MAJ,https://www.courts.wa.gov/opinions/pdf/1023111.pdf,"102,311-1_State v. Harris.pdf",Success,2025-12-05T11:18:33.342882
2024,December,"Dec. 12, 2024","101,845-2","Envolve Pharmacy Sols., Inc. v. Dep't of Revenue","Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1018452MAJ,https://www.courts.wa.gov/opinions/pdf/1018452.pdf,"101,845-2_Envolve Pharmacy Sols., Inc. v. Dep't of Revenue.pdf",Success,2025-12-05T11:18:39.702072
2024,December,"Dec. 19, 2024","102,002-3",State v. Kelly,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1020023MAJ,https://www.courts.wa.gov/opinions/pdf/1020023.pdf,"102,002-3_State v. Kelly.pdf",Success,2025-12-05T11:18:44.817429
2024,December,"Dec. 19, 2024","102,045-7",State v. Vasquez,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1020457MAJ,https://www.courts.wa.gov/opinions/pdf/1020457.pdf,"102,045-7_State v. Vasquez.pdf",Success,2025-12-05T11:18:51.108796
2023,January,"Jan. 12, 2023","100,100-2",Norg v. City of Seattle,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1001002MAJ,https://www.courts.wa.gov/opinions/pdf/1001002.pdf,"100,100-2_Norg v. City of Seattle.pdf",Success,2025-12-05T11:19:04.844694
2023,January,"Jan. 19, 2023","101,117-2",In re Recall of Inslee,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1011172MAJ,https://www.courts.wa.gov/opinions/pdf/1011172.pdf,"101,117-2_In re Recall of Inslee.pdf",Success,2025-12-05T11:19:11.080329
2023,January,"Jan. 19, 2023",99793-4,State v. Bagby,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=997934MAJ,https://www.courts.wa.gov/opinions/pdf/99793-4.pdf,99793-4_State v. Bagby.pdf,Success,2025-12-05T11:19:17.751053
2023,February,"Feb. 02, 2023",99939-2,In re Pers. Restraint of Lewis,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=999392MAJ,https://www.courts.wa.gov/opinions/pdf/999392.pdf,99939-2_In re Pers. Restraint of Lewis.pdf,Success,2025-12-05T11:19:24.525298
2023,February,"Feb. 02, 2023","100,777-9",State v. Norman,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1007779MAJ,https://www.courts.wa.gov/opinions/pdf/1007779.pdf,"100,777-9_State v. Norman.pdf",Success,2025-12-05T11:19:29.906203
2023,February,"Feb. 09, 2023","100,862-7",Dobson v. Archibald,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1008627MAJ,https://www.courts.wa.gov/opinions/pdf/1008627.pdf,"100,862-7_Dobson v. Archibald.pdf",Success,2025-12-05T11:19:36.021910
2023,February,"Feb. 09, 2023",99771-3,Wash. Food Indus. Ass'n v. City of Seattle,"Maj., Con., Dis., and Con/Dis Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=997713MAJ,https://www.courts.wa.gov/opinions/pdf/997713.pdf,99771-3_Wash. Food Indus. Ass'n v. City of Seattle.pdf,Success,2025-12-05T11:19:42.989067
2023,February,"Feb. 16, 2023","100,894-5",State v. J.W.M.,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1008945MAJ,https://www.courts.wa.gov/opinions/pdf/1008945.pdf,"100,894-5_State v. J.W.M..pdf",Success,2025-12-05T11:19:49.150275
2023,February,"Feb. 23, 2023","100,497-4","Lakeside Indus., Inc. v. Dep't of Revenue","Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1004974MAJ,https://www.courts.wa.gov/opinions/pdf/1004974.pdf,"100,497-4_Lakeside Indus., Inc. v. Dep't of Revenue.pdf",Success,2025-12-05T11:19:55.815343
2023,February,"Feb. 23, 2023","100,493-1","State v. TVI, Inc.",Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1004931MAJ,https://www.courts.wa.gov/opinions/pdf/1004931.pdf,"100,493-1_State v. TVI, Inc..pdf",Success,2025-12-05T11:20:06.930989
2023,March,"Mar. 09, 2023","100,966-6",In re Dependency of A.C.,"Maj., and Con/Dis Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1009666MAJ,https://www.courts.wa.gov/opinions/pdf/1009666.pdf,"100,966-6_In re Dependency of A.C..pdf",Success,2025-12-05T11:20:13.422400
2023,March,"Mar. 09, 2023","100,073-1",In re Pers. Restraint of Carrasco,"Maj., Con., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1000731MAJ,https://www.courts.wa.gov/opinions/pdf/1000731.pdf,"100,073-1_In re Pers. Restraint of Carrasco.pdf",Success,2025-12-05T11:20:20.461127
2023,March,"Mar. 09, 2023",98135-3,In re Pers. Restraint of Hinton,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=981353MAJ,https://www.courts.wa.gov/opinions/pdf/981353.pdf,98135-3_In re Pers. Restraint of Hinton.pdf,Success,2025-12-05T11:20:27.353309
2023,March,"Mar. 16, 2023","100,154-1",In re Pers. Restraint of Pitchlynn,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1001541MAJ,https://www.courts.wa.gov/opinions/pdf/1001541.pdf,"100,154-1_In re Pers. Restraint of Pitchlynn.pdf",Success,2025-12-05T11:20:33.645732
2023,March,"Mar. 16, 2023","100,135-5",State v. Meredith,"Maj., Con., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1001355MAJ,https://www.courts.wa.gov/opinions/pdf/1001355.pdf,"100,135-5_State v. Meredith.pdf",Success,2025-12-05T11:20:41.425130
2023,March,"Mar. 23, 2023",99823-0,Hanson v. Carmona,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=998230MAJ,https://www.courts.wa.gov/opinions/pdf/998230.pdf,99823-0_Hanson v. Carmona.pdf,Success,2025-12-05T11:20:47.877746
2023,March,"Mar. 24, 2023","100,769-8",Quinn v. State,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1007698MAJ,https://www.courts.wa.gov/opinions/pdf/1007698.pdf,"100,769-8_Quinn v. State.pdf",Success,2025-12-05T11:20:54.962608
2023,March,"Mar. 30, 2023","101,270-5",In re Dependency of A.M.F.,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1012705MAJ,https://www.courts.wa.gov/opinions/pdf/1012705.pdf,"101,270-5_In re Dependency of A.M.F..pdf",Success,2025-12-05T11:21:00.453575
2023,April,"Apr. 27, 2023","100,976-3",In re Recall of Bird,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1009763MAJ,https://www.courts.wa.gov/opinions/pdf/1009763.pdf,"100,976-3_In re Recall of Bird.pdf",Success,2025-12-05T11:21:12.055944
2023,April,"Apr. 27, 2023","101,004-4",State v. Hubbard,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1010044MAJ,https://www.courts.wa.gov/opinions/pdf/1010044.pdf,"101,004-4_State v. Hubbard.pdf",Success,2025-12-05T11:21:18.252379
2023,May,"May. 04, 2023","100,934-8",Kenmore MHP LLC v. City Of Kenmore,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1009348MAJ,https://www.courts.wa.gov/opinions/pdf/1009348.pdf,"100,934-8_Kenmore MHP LLC v. City Of Kenmore.pdf",Success,2025-12-05T11:21:24.489221
2023,May,"May. 04, 2023","101,196-2",State v. Shoop,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1011962MAJ,https://www.courts.wa.gov/opinions/pdf/1011962.pdf,"101,196-2_State v. Shoop.pdf",Success,2025-12-05T11:21:29.916395
2023,May,"May. 11, 2023","101,204-7",In re Pers. Restraint of Rhone,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1012047MAJ,https://www.courts.wa.gov/opinions/pdf/1012047.pdf,"101,204-7_In re Pers. Restraint of Rhone.pdf",Success,2025-12-05T11:21:37.847732
2023,May,"May. 11, 2023","100,314-5",New York Life Ins. Co. v. Mitchell,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1003145MAJ,https://www.courts.wa.gov/opinions/pdf/1003145.pdf,"100,314-5_New York Life Ins. Co. v. Mitchell.pdf",Success,2025-12-05T11:21:45.387639
2023,June,"Jun. 08, 2023","100,552-1",In re Pers. Restraint of Sargent,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1005521MAJ,https://www.courts.wa.gov/opinions/pdf/1005521.pdf,"100,552-1_In re Pers. Restraint of Sargent.pdf",Success,2025-12-05T11:21:51.947546
2023,June,"Jun. 08, 2023","101,385-0",State v. Teulilo,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1013850MAJ,https://www.courts.wa.gov/opinions/pdf/1013850.pdf,"101,385-0_State v. Teulilo.pdf",Success,2025-12-05T11:22:02.206783
2023,June,"Jun. 15, 2023","100,999-2",Portugal v. Franklin County,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1009992MAJ,https://www.courts.wa.gov/opinions/pdf/1009992.pdf,"100,999-2_Portugal v. Franklin County.pdf",Success,2025-12-05T11:22:08.061659
2023,June,"Jun. 29, 2023","100,485-1",Alaska Airlines v. Dep't of Labor & Indus.,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1004851MAJ,https://www.courts.wa.gov/opinions/pdf/1004851.pdf,"100,485-1_Alaska Airlines v. Dep't of Labor & Indus..pdf",Success,2025-12-05T11:22:14.805206
2023,July,"Jul. 20, 2023","100,918-6",Copper Creek (Marysville) Homeowners Ass'n v. Kurtz,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1009186MAJ,https://www.courts.wa.gov/opinions/pdf/1009186.pdf,"100,918-6_Copper Creek (Marysville) Homeowners Ass'n v. Kurt.pdf",Success,2025-12-05T11:22:20.541105
2023,July,"Jul. 20, 2023","100,728-1",Merritt v. USAA Federal Savings Bank,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1007281MAJ,https://www.courts.wa.gov/opinions/pdf/1007281.pdf,"100,728-1_Merritt v. USAA Federal Savings Bank.pdf",Success,2025-12-05T11:22:26.313095
2023,July,"Jul. 27, 2023","100,668-3",In re Det. of A.C.,"Maj., and Con/Dis Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1006683MAJ,https://www.courts.wa.gov/opinions/pdf/1006683.pdf,"100,668-3_In re Det. of A.C..pdf",Success,2025-12-05T11:22:32.462504
2023,July,"Jul. 27, 2023","100,716-7",In re Det. of D.H.,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1007167MAJ,https://www.courts.wa.gov/opinions/pdf/1007167.pdf,"100,716-7_In re Det. of D.H..pdf",Success,2025-12-05T11:22:40.443759
2023,August,"Aug. 03, 2023","101,241-1",Maslonka v. Pub. Util. Dist. No. 1 of Pend Oreille County,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1012411MAJ,https://www.courts.wa.gov/opinions/pdf/1012411.pdf.pdf,"101,241-1_Maslonka v. Pub. Util. Dist. No. 1 of Pend Oreille.pdf",Success,2025-12-05T11:22:46.402096
2023,August,"Aug. 03, 2023","100,922-4",State v. Rivers,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1009224MAJ,https://www.courts.wa.gov/opinions/pdf/1009224.pdf.pdf,"100,922-4_State v. Rivers.pdf",Success,2025-12-05T11:22:53.142913
2023,August,"Aug. 03, 2023","100,768-0",Wright v. 3M Co.,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1007680MAJ,https://www.courts.wa.gov/opinions/pdf/1007680.pdf.pdf,"100,768-0_Wright v. 3M Co..pdf",Success,2025-12-05T11:22:59.086861
2023,August,"Aug. 10, 2023","100,753-1",In re Pers. Restraint of Ansell,"Maj., Con., and Con/Dis Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1007531MAJ,https://www.courts.wa.gov/opinions/pdf/1007531.pdf,"100,753-1_In re Pers. Restraint of Ansell.pdf",Success,2025-12-05T11:23:09.355477
2023,August,"Aug. 17, 2023","101,264-1","Animal Legal Def. Fund v. Olympic Game Farm, Inc.","Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1012641MAJ,https://www.courts.wa.gov/opinions/pdf/1012641.pdf,"101,264-1_Animal Legal Def. Fund v. Olympic Game Farm, Inc..pdf",Success,2025-12-05T11:23:23.239430
2023,August,"Aug. 24, 2023","101,093-1","Wash. Fed'n of State Emps., Council 28, v. State","Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1010931MAJ,https://www.courts.wa.gov/opinions/pdf/1010931.pdf,"101,093-1_Wash. Fed'n of State Emps., Council 28, v. State.pdf",Success,2025-12-05T11:23:29.696440
2023,August,"Aug. 31, 2023","101,149-1","Dalton M, LLC v. N. Cascade Tr. Servs., Inc.",Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1011491MAJ,https://www.courts.wa.gov/opinions/pdf/1011491.pdf,"101,149-1_Dalton M, LLC v. N. Cascade Tr. Servs., Inc..pdf",Success,2025-12-05T11:23:36.372049
2023,September,"Sep. 07, 2023","100,570-9",State v. Westwood,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1005709MAJ,https://www.courts.wa.gov/opinions/pdf/1005709.pdf,"100,570-9_State v. Westwood.pdf",Success,2025-12-05T11:23:42.795464
2023,September,"Sep. 07, 2023","101,052-4",Wahkiakum Sch. Dist. No. 200 v. State,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1010524MAJ,https://www.courts.wa.gov/opinions/pdf/1010524.pdf,"101,052-4_Wahkiakum Sch. Dist. No. 200 v. State.pdf",Success,2025-12-05T11:23:48.555121
2023,September,"Sep. 07, 2023","101,477-5",Wolf v. State,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1014775MAJ,https://www.courts.wa.gov/opinions/pdf/1014775.pdf,"101,477-5_Wolf v. State.pdf",Success,2025-12-05T11:23:59.182716
2023,September,"Sep. 14, 2023","101,375-2",Snaza v. State,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1013752MAJ,https://www.courts.wa.gov/opinions/pdf/1013752.pdf,"101,375-2_Snaza v. State.pdf",Success,2025-12-05T11:24:06.308986
2023,September,"Sep. 14, 2023","100,717-5",Stratford v. Umpqua Bank,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1007175MAJ,https://www.courts.wa.gov/opinions/pdf/1007175.pdf,"100,717-5_Stratford v. Umpqua Bank.pdf",Success,2025-12-05T11:24:13.814372
2023,September,"Sep. 21, 2023","101,444-9","Nelson v. P.S.C., Inc.",Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1014449MAJ,https://www.courts.wa.gov/opinions/pdf/1014449.pdf,"101,444-9_Nelson v. P.S.C., Inc..pdf",Success,2025-12-05T11:24:24.136931
2023,September,"Sep. 21, 2023","100,873-2",State v. Reynolds,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1008732MAJ,https://www.courts.wa.gov/opinions/pdf/1008732.pdf,"100,873-2_State v. Reynolds.pdf",Success,2025-12-05T11:24:32.315544
2023,September,"Sep. 28, 2023","100,992-5",Gonzales v. Inslee,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=1009925MAJ,https://www.courts.wa.gov/opinions/pdf/1009925.pdf,"100,992-5_Gonzales v. Inslee.pdf",Success,2025-12-05T11:24:38.965571
